datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20160429,2247.75,4,9009,1,230001,23000101,356,2412.905716,28003,1865.722006,2685.60458,9314,18689,50000,48600,47000,15900,10628.4375,6320,0,0,1250944,2289590,-2289590,16.4,25.3,13.8,19.1,0,34.2,16.1,23.6,9.3,16.5,0, ,13.7,23.9,4.3,14.6,0,48.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20160430,5274.72,1,5274.72,1,350402,35040202,500,2380.79796,11750,2173.110106,2840.779677,8095,3655,,,,,,,0,0,1250944,2289590,-2289590,16.5,27.8,13.8,20.5,0,40.4,9.5,27.5,7.2,19,0, ,8.3,25.6,4.4,16.5,0,48.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20160501,2532.53,918,2319678,22,380201,38020102,800,2432.654176,10987,2122.652927,2735.79131,5432,5555,,,,,,,0,0,1430083,2469461,-2469461,19.9,30.8,15.6,23.7,0,60.8,18,31.6,12.1,23.6,0, ,17.1,29.5,10.8,21.6,0,57.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160502,2777.22,18,50050,1,320301,32030101,138,2455.026028,8595,2181.995293,2956.739158,5566,3029,,,,,,,0,0,1430083,2469461,-2469461,23.1,31,20.5,24.7,0,53.7,27,29.6,17.3,24.2,0, ,21.9,26.5,16,21.1,0,65.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160503,,,,,,,,,,,,,,,,,,,,0,0,1430083,2469461,-2469461,21.6,21.6,17,18.7,2.1,82.2,21.5,22.2,15.4,18.2,0, ,16.7,22.1,13.7,17.8,0,82.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160504,2557.44,18,45954,1,320201,32020101,220,2296.803065,17032,1778.321269,2634.18306,6714,10318,50000,48600,47000,15900,10597.1875,6320,0,0,1430083,2469461,-2469461,18.2,29,14.3,19.9,2.2,78.4,15.7,26.7,13.3,18,0, ,16.6,28.6,12,19.1,0,76.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160505,2582.58,918,2367630,12,380401,38040102,800,2282.021649,18471,1820.398213,2601.584331,7556,10915,,,,,,,0,0,1430083,2469461,-2469461,14.3,16.7,14.1,15.1,1.3,83.5,13.5,17,12,14.4,0, ,13.1,22.4,10.9,15.1,1.7,77.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160506,2217.78,2916,6486480,7,110001,11000104,800,2664.614091,9367,2366.23357,3586.727166,7077,2290,51000,50200,50000,15900,10597.1875,6320,0,0,1430083,2469461,-2469461,15.4,17.9,13.6,15.7,1.3,83.6,13.4,18.9,9.5,14.1,0, ,12,24.6,8.1,15.2,2,71.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160507,4695.3,20,93906,1,370101,37010103,800,2425.122217,17081,2117.6175,2649.192044,7200,9881,51000,50200,50000,14900,10418.70968,6320,0,0,1430083,2469461,-2469461,13.7,17.9,11.4,14.8,0,79.6,9.9,18.4,7.8,13.2,0, ,9,21.8,4.2,12.8,0,61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160508,2652.65,51,134865,1,230001,23000101,422,2271.642111,13588,2164.215804,2567.896294,9972,3616,50000,50000,50000,14900,10160.64516,6320,0,0,1430083,2469461,-2469461,12.2,23.8,10.1,17,0,69.3,10.5,19,7.2,14.6,0, ,8.5,25.6,5.5,16,0,56.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160509,2027.97,327,665665,2,240001,24000102,800,2572.523701,12716,2391.924861,2795.597711,7027,5689,,,,,,,0,0,1430083,2469461,-2469461,19.1,19.1,15.8,17.4,19.6,90,17,17,13,15.4,22.5, ,14.5,15.6,13.7,14.7,24.7,98.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160510,,,,,,,,,,,,,,,,,,,,0,0,1430083,2469461,-2469461,18.8,24.2,17.3,20.1,23.7,67.5,16.3,24,14.8,19.1,31.5, ,15.6,19.9,11.9,15.9,34.5,82.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160511,2557.44,18,46046,1,320201,32020101,220,2639.195206,7237,2488.331587,3940.193298,6485,752,50000,50000,50000,14900,10160.64516,6320,0,0,1430083,2469461,-2469461,17.5,28.6,16.5,22.4,0,42.1,19,26.5,16.4,21.5,0, ,12.7,24.9,11.1,18.1,0,60.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160512,2352.35,510,1201200,3,350301,35030101,901,2508.140465,24908,2194.59341,2925.371929,14221,10687,50000,49600,48000,14900,10160.64516,6320,0,0,1430083,2469461,-2469461,21.2,27.2,16.8,21.4,0,40.7,16.7,24.4,16.1,19.9,0, ,14.1,22.8,12.2,16.9,0,51.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160513,2672.67,540,1441440,5,340101,34010102,901,2501.234766,10908,1650.687173,2727.494641,2292,8616,50000,49600,48000,14900,10129.03226,6320,0,0,1430083,2469461,-2469461,16.8,25.6,13.4,19.7,0,37.6,16.1,25,14.3,19.6,0, ,12.9,23.8,5.7,15.4,0,52.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160514,2612.61,540,1408590,9,310401,31040101,800,2619.377096,15768,2216.361267,2873.183344,6093,9675,51000,50200,50000,14900,10121.78571,6320,0,0,1430083,2469461,-2469461,19.1,28.7,16.4,21.8,0,32.9,19.4,26.6,17.1,21.4,0, ,11.5,25.5,5.4,15.9,0,55.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160515,2707.29,37,100319.58,2,330201,33020102,800,2618.062843,15810,2427.967609,2891.335734,9324,6486,53000,50600,50000,14900,10151.72414,6320,0,0,1430083,2469461,-2469461,21.4,21.5,14.7,17.7,9.5,74.6,17.3,19.7,13.7,15.8,11, ,14.9,15.1,12.6,13.6,14,88.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160516,2967.03,20,59340.6,1,250003,25000301,800,2521.283505,17605,2120.196068,3155.099238,10782,6823,,,,,,,0,0,1430083,2469461,-2469461,14.9,22.5,14.9,17.1,11.9,90.1,14.2,18.5,13.4,15.8,16.5, ,13.1,23.7,13.1,17.2,18,86.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160517,,,,,,,,,,,,,,,,,,,,0,0,1430083,2469461,-2469461,16.3,24.1,16.1,19.2,0,84.7,15.5,19.2,15.4,16.6,0, ,15.3,27.4,14.5,19.6,0,80.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160518,2937.06,108,318318,2,350402,35040202,800,2899.572435,10182,2778.449399,3271.562055,7681,2501,53000,50600,50000,14900,10188.96552,6320,0,0,1430083,2469461,-2469461,17.8,18,16.4,17.2,0,95.2,16.2,16.5,15.3,15.9,2.7, ,17.1,20.4,15.1,16.9,1.8,86.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160519,1418.58,450,639360,2,210009,21000902,801,2569.841542,12403,1248.821624,3037.925145,3245,9158,57000,53200,51000,14900,10169.65517,6320,0,0,1430083,2469461,-2469461,16.5,20.7,13.6,16.8,2,70.1,15.3,19.3,11.9,15.7,1.5, ,15.1,17.3,8.8,13.8,4.8,76.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160520,8321.67,90,749250,3,311201,31120103,471,2773.034275,11252,2493.616925,3866.544445,8962,2290,57000,53200,51000,14900,10169.65517,6320,0,0,1430083,2469461,-2469461,14.4,17.3,10.8,14,2,69.7,12.1,14.5,8.2,11.8,1.5, ,8.9,15.8,5.2,10.6,5,80.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160521,3496.5,108,378378,3,220001,22000101,800,3024.261763,27767,2580.117689,3411.263969,12929,14838,61000,55200,52000,14900,10100.68966,6320,0,0,1430083,2469461,-2469461,12.2,17.4,10.5,14,0,72.9,8.7,15.4,6.2,12.2,0, ,7.6,20.6,5.8,12.4,0,76.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160522,2777.22,18,49950,1,240001,24000103,800,3158.78896,16007,3017.829314,3503.586269,11362,4645,61000,56200,52000,14900,10100.68966,6320,0,0,1430083,2469461,-2469461,13.5,16.9,12.2,14.6,0,77.9,11,16.5,9,13.2,0, ,11.9,21.6,9.2,14.5,0,75.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160523,2907.09,1818,5284710,3,110001,11000103,800,3463.3635,15855,3035.542408,3759.61408,6487,9368,,,,,,,0,0,1430083,2469461,-2469461,14.8,22.5,14.5,17.7,0,78.7,13.4,18.7,12.3,15.6,0, ,12.1,26.1,10.2,17.3,0,67.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160524,,,,,,,,,,,,,,,,,,,,0,0,1430083,2469461,-2469461,17,28.9,16.5,22.3,0,60.6,14.4,25.3,13.9,19.8,0, ,12.9,24,12.1,17.7,1,77.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160525,3063.06,36,110110,2,320201,32020101,800,2606.844309,17896,1130.587262,3413.409012,6323,11573,62000,59000,55000,14900,10107.85714,6320,0,0,1430083,2469461,-2469461,20.6,24.2,17.9,20.7,0,66.8,19,23.7,13.5,18.8,0, ,13.3,22.5,10,16.9,1,78.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160526,3326.67,972,3236760,2,240001,24000103,800,2911.503887,18309,2217.764849,3507.536179,8461,9848,64000,60200,57000,14900,10107.85714,6320,0,0,1430083,2469461,-2469461,19.5,26.7,17.8,21.3,0,63,14.9,23.5,14.4,18.6,0, ,13.4,26,12.3,18.2,0,72.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160527,1761.76,918,1618380,20,380201,38020102,800,3030.4973,37149,2401.115601,3360.883293,12788,24361,64000,60400,57000,14900,9929.285714,6320,0,0,1430083,2469461,-2469461,18,23,17.1,19.5,0,59.8,14.7,22,12.4,17.7,0, ,15.3,24.8,11.4,18.2,0,58.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160528,3503.5,18,63063,1,220001,22000101,800,2983.72939,26300,2285.696871,3243.202491,7127,19173,65000,60600,57000,12900,9508.965517,6320,0,0,1430083,2469461,-2469461,17.7,27.1,15.5,20.1,0,56.8,14.1,24,12.8,18.2,0, ,11.5,25.4,8.9,16.4,0,64.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160529,3613.61,54,195195,1,330201,33020102,800,3416.414321,6949,3282.244611,3908.820766,5461,1488,65000,62000,57000,12900,9508.965517,6320,0,0,1430083,2469461,-2469461,17.7,21.7,14.9,18.6,0,66.4,14,22.5,11.3,17.2,0, ,12,25.6,7.7,16.6,0,62.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160530,3223.22,792,2554552,5,230001,23000102,800,2945.575266,8456,2263.317119,3427.161156,3499,4957,,,,,,,0,0,1430083,2469461,-2469461,16.8,25.6,14.8,20.3,0,58.1,14,21.8,10.6,17.4,0, ,12.5,28.5,8.8,18.1,0,59.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160531,,,,,,,,,,,,,,,,,,,,0,0,1430083,2469461,-2469461,18.9,25.6,16.2,20.8,0,69.6,15.5,23.3,11.4,17.9,0, ,13.8,27.2,10.2,18.7,0,68.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160601,3333.33,90,299700,1,320301,32030101,800,2878.342839,11496,2119.971031,3092.44647,2531,8965,65000,63000,60000,12900,9508.965517,6320,117,299,2201640,4052106,-4051807,21,29.3,20.4,24.3,0,49.7,18.7,27.5,18.2,22.8,0, ,16.6,26.1,11.4,20.3,0,58.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160602,2942.94,34,99900,2,350101,35010102,138,2956.399872,9379,2318.764933,3418.503457,3941,5438,65000,63000,60000,12900,9508.965517,6320,117,299,2201640,4052106,-4051807,21.7,27.8,18.4,23.5,0,39.1,22,25.9,18,21.5,0, ,11.9,27.4,9.4,19.1,0,51.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160603,3333.33,972,3236760,16,330101,33010101,801,3346.120952,21045,3199.862926,3654.582996,14276,6769,65000,63000,60000,12900,9622,6320,117,299,2201640,4052106,-4051807,22.5,31.1,20.4,25.4,0,50.4,18.5,26.8,16.3,21.5,0, ,17.1,29.3,14.3,21.3,0,61.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160604,3563.56,198,705705,2,370101,37010101,800,3041.444803,27303,2062.324826,3439.387244,7890,19413,65000,62600,60000,12900,9622,6320,117,299,2201640,4052106,-4051807,24.2,35.6,22.4,28.6,0,54.3,18.6,31.3,17.6,24.4,0, ,17.7,31.6,14.5,23.6,0,61.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160605,3526.47,459,1618380,14,310401,31040101,800,3458.793736,19948,3300.065248,3657.155118,11081,8867,65000,62400,60000,12900,9655.333333,6320,117,299,2201640,4052106,-4051807,27.5,27.5,18.7,22.7,0,74.5,22.1,22.8,18.5,20.3,0, ,19.8,30.8,17,22.5,0,67.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160606,3823.82,918,3506490,2,240001,24000103,800,3350.492493,11281,2978.432492,3827.897958,6340,4941,,,,,,,117,299,2201640,4052106,-4051807,18.9,21.5,17.7,19.6,0,83.5,18.6,21.9,15.7,19.3,0, ,17.1,26.6,12.9,19.5,0,64.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160607,,,,,,,,,,,,,,,,,,,,117,299,2201640,4052106,-4051807,17.7,26.3,16,21,0,65,15.7,22.5,13.6,18.9,0, ,12.9,30.1,10.3,20,0,58.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160608,3333.33,180,599400,5,330101,33010101,138,3167.399517,9657,2726.066505,3533.866524,4381,5276,64000,62000,60000,12900,9729.677419,6320,117,299,2201640,4052106,-4051807,20.3,31.8,18.7,25.7,0,47.9,16.2,25.2,14.4,20.5,0, ,16.6,33.7,12.9,23.1,0,60.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160609,3333.33,90,300300,2,310101,31010101,138,3342.105888,10467,3033.870004,3614.976812,4915,5552,65000,63600,63000,12900,9709.032258,6320,117,299,2201640,4052106,-4051807,25.5,34.6,23,28.2,0,44.9,19.2,32.7,17.8,23.7,0, ,18.5,35.8,16.2,25.2,0,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160610,3393.39,119,402597,5,350101,35010102,561,2835.972374,19247,2447.770356,3392.48198,11338,7909,65000,63600,63000,12900,9729.677419,6320,117,299,2201640,4052106,-4051807,25.6,32.7,22.7,27.6,0,61,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160611,3526.47,306,1081080,2,311201,31120103,130,3302.70765,13151,2862.381518,3562.08294,4875,8276,65000,64000,63000,12900,9724,6320,117,299,2201640,4052106,-4051807,26.8,26.8,20.6,22.3,22.4,93.2,21.2,22,19.9,20.9,16.4, ,21.6,23.8,19.3,20.5,26.7,96.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160612,2982.98,4860,14522508,9,110001,11000104,800,3215.333183,27276,2655.844821,3752.388944,13359,13917,74000,67400,64000,12900,9729.677419,6320,117,299,2201640,4052106,-4051807,20.6,27.5,20.2,22.7,4.8,92.4,19.7,23.5,19.3,21,2.3, ,19.8,28.4,18.7,22.9,2.9,89.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160613,4285.71,17,73073,1,220001,22000105,702,3641.15078,13120,3004.824599,4062.546568,5227,7893,,,,,,,117,299,2201640,4052106,-4051807,21.2,27.9,20.5,23.8,5.9,86.6,19.9,26.8,19.3,21.8,6.1, ,18.8,30.3,18.4,23.2,7.9,84.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160614,,,,,,,,,,,,,,,,,,,,117,299,2201640,4052106,-4051807,25.2,31.6,24.3,26.6,10,77.9,21.3,31.2,21.3,25.7,6.5, ,22,28.2,19.1,24.1,11.5,82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160615,2392.39,216,516516,3,240001,24000103,501,3476.544438,11142,3047.118922,3842.970403,5130,6012,74000,67400,64000,12900,9729.677419,6320,117,299,2201640,4052106,-4051807,24.4,31.8,21.1,26.7,11.7,52,24.7,30.1,21.6,25.8,0, ,19.1,27.8,14.5,21.6,14,71.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160616,3503.5,36,126126,2,371501,37150102,800,3828.518144,12417,2963.331523,4656.47924,6072,6345,74000,68500,67000,12900,9729.677419,6320,117,299,2201640,4052106,-4051807,26.1,26.2,20.2,23.4,0,59.1,25,25.8,17.8,22.7,0, ,21.7,28.5,14.5,21.1,0,65.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160617,4294.29,68,292292,2,371501,37150101,903,3664.447422,25449,2855.558694,4032.203978,7954,17495,74000,68500,67000,12900,9732.903226,6320,117,299,2201640,4052106,-4051807,20.2,28.8,18.6,23.7,0,60.5,17.9,24,15.1,20.2,0, ,16.3,28.2,13,20.6,0,70.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160618,4064.06,450,1826825,15,340101,34010101,800,3556.597066,26942,2980.853576,3827.099136,8612,18330,74000,68500,67000,12900,9739.354839,6320,117,299,2201640,4052106,-4051807,23.8,23.8,19.1,20.5,2.4,78.8,21.1,24.2,18.5,21.1,0, ,18.7,22.9,15.3,19.4,0,80.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160619,3886.11,18,69930,1,320101,32010101,801,3662.781719,35894,3413.728063,3848.911197,15352,20542,74000,68800,67000,12900,9739.354839,6320,117,299,2201640,4052106,-4051807,19.1,42.6,18.9,20.5,2.8,85.1,18.6,22.9,17.5,20,0, ,15.3,28,14.6,20.4,0,75.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160620,4114.11,18,73926,1,320301,32030101,138,3660.357563,8725,3034.9208,3961.867591,2838,5887,,,,,,,117,299,2201640,4052106,-4051807,19.7,25.2,19.2,21.4,0,77.3,19.1,23.1,16.6,20.2,0, ,18.7,27.6,14.6,20.7,0,77.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160621,,,,,,,,,,,,,,,,,,,,117,299,2201640,4052106,-4051807,19.7,22.8,18.2,20.7,0,80.2,18.6,23,16.6,19.7,0, ,16.7,27.3,14.3,20.6,0,75.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160622,1671.67,18,30030,1,230001,23000104,5,3417.417933,14706,2233.764896,3761.347306,3311,11395,74000,69520,67000,12900,9739.354839,6320,117,299,2201640,4052106,-4051807,19.7,27.2,16.9,22.2,0,77.9,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160623,3886.11,36,139860,2,350402,35040202,800,3955.588797,10347,3097.849701,9392.194681,8937,1410,74000,69520,67000,12900,9739.354839,6320,117,299,2201640,4052106,-4051807,21.3,29.3,19.9,23.6,0,74.3,18.4,26.8,14.7,21,0, ,16.8,31.3,13.4,22.6,0,58.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160624,3716.28,360,1338660,1,110001,11000103,800,3356.446662,15709,1959.106171,3762.789144,3539,12170,74000,69520,67000,12900,9739.354839,6320,117,299,2201640,4052106,-4051807,22.5,23.2,21.2,22.1,3.8,90,21,23.5,19,21,5.1, ,20.3,25.8,18.2,21,6.6,80.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160625,3533.53,34,119880,1,230001,23000101,422,3386.935855,12290,3061.373043,3990.364676,7983,4307,74000,69520,67000,12900,9745.806452,6320,117,299,2201640,4052106,-4051807,22.3,27.2,20.7,22.7,4.6,86.7,20.6,23,19.6,20.9,6.5, ,18.4,25,18.4,21.6,1.1,93.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160626,4314.31,810,3493490,17,230001,23000101,800,3506.509789,7344,3025.729196,4038.305242,3857,3487,74000,70920,70000,12900,9749.032258,6320,117,299,2201640,4052106,-4051807,20.7,30.4,20.7,25.7,0,64.6,19.7,28.3,19,24.1,0, ,21.3,26.8,20,22.9,1,72.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160627,6006,4,24024,1,320301,32030101,138,3186.979152,18026,2942.97904,3730.084628,12438,5588,,,,,,,117,299,2201640,4052106,-4051807,25.6,30.8,23.8,26.4,0,63.4,21.7,29.5,20.3,23.8,0, ,21.4,28.9,17.7,22.5,0,79.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160628,,,,,,,,,,,,,,,,,,,,117,299,2201640,4052106,-4051807,24.7,26.6,21.7,24.3,0,77.7,20.6,25.7,18.5,22.4,0, ,18.6,29,17.6,22.3,0,79.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160629,3783.78,252,951048,3,320201,32020101,800,3387.654736,23747,2954.034826,3705.817845,10050,13697,74000,70920,70000,12900,9749.032258,6320,117,299,2201640,4052106,-4051807,21.7,24.9,20.4,22.2,17.8,88,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160630,1298.7,414,539460,3,230001,23000104,800,2890.082859,14182,2399.819266,3211.507134,5616,8566,74000,70920,70000,12900,9749.032258,6320,117,299,2201640,4052106,-4051807,21.3,29.3,20.5,24.2,13.5,78.1,19.4,27.5,19.4,21.8,60.1, ,19.1,23.9,18.5,20.8,12.5,93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160701,3773.77,901,3398395,9,220001,22000104,800,3327.133966,18721,2921.279716,3605.229434,7612,11109,74000,70920,70000,12900,9749.032258,6320,0,0,2588151,4969770,-4969770,20.5,24.9,19,20.8,1.3,83.6,19.5,22.9,16.9,19.6,66, ,18.5,23.9,15.9,19.3,1.4,87,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20160702,3526.47,34,119880,2,350101,35010102,561,2290.627423,60285,1696.285897,2700.289565,24598,35687,70000,69120,66000,12900,9666.129032,6320,0,0,2588151,4969770,-4969770,19.1,26.9,18.6,22.6,1.2,71.7,16.9,26,15.5,20.6,0, ,16.8,28.1,16,20.8,1.5,79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20160703,3333.33,72,239760,3,330101,33010101,138,2797.280658,28958,2246.588024,3109.238532,10472,18486,70000,69120,66000,12900,9633.870968,6320,0,0,2588151,4969770,-4969770,21.5,21.5,19.8,20.6,1.9,87.8,17.9,21.8,16.2,19.2,0, ,17.4,21.9,15.6,18.9,0,81.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20160704,3543.54,46,162962.8,2,330201,33020102,800,2388.55952,11744,1938.61672,3180.188205,7488,4256,,,,,,,0,0,2588151,4969770,-4969770,19.8,22.9,19.4,20.8,1.4,85.7,19.1,22.6,17.5,19.7,4.8, ,17.7,25.6,16.8,19.9,3,84.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
